# Measurement sample y — 200 samples x 5 channels
# Actual sensor readings; ~10 anomalous samples
0.9369,-4.2171,4.7542,4.4327,3.2682
4.2741,-1.8113,-4.3367,-4.6465,-8.1466
1.1120,-0.7046,-2.4949,-14.6952,-5.9379
5.5653,-3.3021,1.9743,-7.2449,7.4154
-0.4743,2.2313,11.5161,7.4448,-1.3021
-2.7204,-1.7883,2.4285,-0.3638,-2.2245
7.2127,-0.5442,11.7967,0.2723,8.3739
1.2116,4.4370,-4.0170,-4.3152,1.9419
4.7319,-0.0309,-6.5641,-6.4045,-6.9371
-8.8333,0.4091,5.4952,0.0312,-11.1268
-1.2261,-0.8031,9.8705,-7.2222,-1.7247
8.4452,2.7948,2.5522,0.6382,1.6390
3.8580,-4.0817,4.4224,9.3030,2.0552
0.8930,-2.8369,-0.3240,-2.8829,-5.5871
-1.4409,-4.8568,1.5774,-6.4082,3.3955
-5.5378,-2.6656,-3.0483,6.9283,1.7968
-0.6934,2.7694,-10.0795,-0.1080,10.2591
0.5696,0.1591,3.2527,4.5429,-9.7459
-8.3745,0.8755,-3.5711,6.9909,-1.4093
-10.1861,-6.4046,-13.2137,-1.2348,-1.4821
-1.5544,5.5991,5.9716,-0.9634,-10.3488
2.9238,3.1213,1.7096,4.9808,-5.7805
9.9913,-4.4834,3.4865,-8.9233,-4.4670
7.7712,-1.1604,4.3219,1.0886,-0.2885
6.8056,-1.3294,-8.9973,-3.4100,2.2355
2.1275,-8.3390,-3.6542,-3.0387,-2.4529
-6.7629,-3.2559,-4.2728,4.1095,4.4761
-0.2820,-1.8525,0.7134,-3.6844,-5.2294
-4.3610,-3.4565,-5.7570,0.9422,3.1057
-7.7947,0.8075,-0.9077,2.1496,-0.0098
-7.2900,-6.1976,-0.0976,4.8548,-10.6910
2.1403,5.6508,-0.4747,2.7249,-3.4134
-0.4588,-7.8063,-11.6969,5.1369,-4.8322
-2.0904,-7.1822,-6.4023,-0.7282,-3.4340
1.4074,2.0159,1.9756,1.2791,7.3147
-5.0265,-0.4378,6.0868,6.2963,-7.0474
-1.2081,6.5214,2.2425,0.9174,-0.8403
-2.3183,0.9407,-1.0148,-0.3938,0.2753
-3.9474,2.4570,14.5690,-8.6058,1.3887
-3.3037,2.6816,0.0279,4.2705,5.9410
0.7965,5.6137,-11.3156,8.3921,1.6303
5.3765,-6.0723,-4.4497,0.7130,-0.0836
1.7574,5.7848,-8.9249,4.8049,0.2407
-1.1945,-7.1790,2.4889,-12.3614,2.9549
-7.0264,0.2204,-0.1037,5.6936,-0.8059
-2.7529,-2.8502,5.7951,3.0675,-2.1762
-1.1884,-8.0117,2.0228,-9.0842,3.7050
0.7781,11.6323,-5.7107,-0.6175,8.5628
5.8302,-3.4454,1.0000,-0.0714,1.4038
-3.6901,-0.2393,-7.5595,0.5363,2.3957
-1.2090,-7.9656,5.4124,1.9752,-4.1621
-1.2668,-7.1335,-5.1935,-2.3904,5.9351
-3.6432,3.2434,-3.2185,1.1678,-0.3209
3.7924,-3.0579,-8.1723,-6.9287,-2.7691
-5.8256,2.3374,-2.1803,11.9167,-8.5706
0.7596,-5.3826,-2.8006,0.9577,-11.2710
1.2474,9.4617,-2.1471,0.4406,5.2153
-0.8538,-2.9200,-11.1667,3.1825,-0.9079
-5.1058,0.6533,-2.8839,-2.5936,3.3433
-7.0177,5.2893,-6.6015,-3.8339,9.6686
5.4612,0.3768,-4.9741,-2.6972,0.9188
-0.1917,-0.8052,-0.5447,-0.5537,-7.3486
-2.5902,4.4523,-7.1250,-1.0183,-3.3613
0.9744,-2.1990,7.5812,2.2835,-7.0919
3.6620,-3.5252,-2.5712,1.4281,-2.5088
4.6892,-3.7551,-3.2128,-3.7676,-2.7940
5.8197,2.7847,8.7413,11.4377,-4.9285
0.6137,-6.0893,-4.3731,-3.3105,-5.0190
-5.4220,-0.9296,-6.6300,4.7364,-4.3411
14.2788,-1.9666,0.5331,-6.5500,8.4813
5.4692,2.2750,-6.5672,0.9142,-5.4675
7.0085,4.4973,0.2789,-12.0316,-4.5973
3.5542,6.0928,5.5491,-7.9770,1.3348
4.9427,-7.8478,-0.0721,1.1335,-1.6587
-8.9307,-1.4258,-1.4684,-0.8176,-2.6453
-2.4081,-0.2764,2.5032,-1.2599,-2.3428
0.2051,-9.5720,2.9030,-0.5775,0.2820
4.3909,-9.9544,-9.9785,1.2429,-0.1957
0.8530,-2.4712,2.8830,4.8972,2.6458
-1.0512,-11.0007,3.9359,6.3114,2.9134
-4.3955,3.3341,4.8553,8.3714,-4.8799
-0.3841,3.4618,0.5813,-5.2955,1.7744
3.0413,0.4076,1.2642,-1.2243,7.7503
-4.4808,-2.9870,0.3837,4.5689,-7.2673
-6.7509,-10.5022,-0.0068,-5.7778,-1.6869
3.5997,-3.2543,1.5857,-1.0861,3.4336
2.1291,-2.9871,-0.8616,5.2566,1.8650
-7.2517,2.8375,-5.2332,6.8275,6.0384
1.1236,0.4089,-0.8921,3.8514,-1.8345
1.3495,3.8066,-3.0123,-3.4030,-6.5403
-5.2873,-9.8148,3.2525,8.8834,6.8773
-8.0115,3.7159,7.3787,-2.0583,0.8495
-10.0400,1.4247,-5.1643,1.0407,-7.9252
-14.1480,4.8773,-3.7894,-5.7128,-10.9791
-1.5307,-3.2711,-7.4614,2.2887,-2.5087
-5.1361,-2.9410,4.9346,3.3211,-0.8113
2.9729,-5.7922,0.5046,0.7426,-2.7089
2.3405,-4.0477,3.1155,2.7590,-15.2563
6.0587,-14.6548,-2.6075,5.6760,-1.8924
-7.0573,-5.6853,5.2018,-9.9894,5.4516
-0.4784,-5.6924,-2.6754,-5.0031,3.9260
3.5686,-8.8196,-1.7571,-3.9625,6.7845
-6.9771,7.1993,-0.6966,-5.3832,-3.5067
-4.2333,-5.8803,0.8537,-6.1322,-10.9899
-1.9380,-8.9461,-3.2808,-4.4188,-4.1383
10.3556,-0.0688,1.4533,-8.9704,-4.0246
0.4381,-5.4281,4.6997,-5.9793,-1.3765
-2.3450,0.4409,-3.2107,-1.2631,-1.4015
-3.6634,1.9455,1.6149,-0.6476,-1.5429
3.9730,-0.8708,-1.5495,0.5142,8.3077
-6.6660,3.9447,-9.7011,1.0489,7.6924
3.1332,0.8262,-2.3387,0.0965,-1.1825
-4.3263,-1.5835,1.0551,-3.3603,-3.9648
-6.3861,2.1458,3.2148,1.1406,5.5429
0.2937,1.7301,1.1562,0.2416,-2.4083
10.9705,-1.8850,-3.1231,2.7599,0.7949
-7.1036,5.4746,-1.0631,-5.2366,5.8628
3.3503,-5.6148,8.7799,3.1676,-0.0154
8.2473,0.6265,-0.3297,-2.9843,3.0228
1.7696,-0.2942,-3.4996,0.7702,-0.5777
-6.7185,-7.3551,3.0465,-13.4169,0.7748
-2.3085,6.5113,-2.2958,13.8419,-1.8774
0.8962,3.8302,-2.2710,4.9540,-5.2189
1.4514,4.9911,3.2645,9.3153,-3.9649
-6.8355,-5.0837,17.6828,2.6465,0.7780
-5.1877,4.1331,-6.4038,5.5237,14.2645
1.6969,2.5740,-2.5968,-9.1934,-3.2152
-5.5592,-6.8815,8.6716,2.1059,1.9496
-1.6321,-0.8631,4.8997,-0.0311,3.2765
-1.2336,-1.4531,-6.9722,-10.3601,-1.0766
0.6628,-6.6878,-0.1751,-0.2488,-11.1577
-4.2612,1.8964,1.6027,-5.6995,0.6355
4.9708,4.1072,-0.8249,-2.6115,-3.1005
2.6299,1.3470,2.9475,0.9406,3.8586
1.0208,3.5833,4.7527,-4.2196,-8.4367
7.8949,0.9785,-8.7291,-3.3347,4.1752
-1.4196,-2.5469,7.2319,-5.1969,-4.3788
0.8130,2.0228,2.8464,5.0410,1.2268
2.5331,-1.0714,0.1135,0.4917,0.8283
3.4881,2.8758,0.2767,-3.8393,0.5022
-0.0673,1.1329,11.0198,-2.4950,1.8936
5.4532,0.6905,11.4883,-1.8746,1.4334
-4.1520,-2.0951,1.6244,4.5512,1.7567
6.8872,-0.5316,-0.7513,13.4517,2.0477
-3.7167,-3.3596,-4.4627,4.6487,-1.2889
0.7086,-0.2364,3.3848,-4.1082,-5.4181
0.9390,2.7719,2.4642,-4.1263,2.9503
-3.9288,-2.6232,-23.2655,6.6722,3.3701
2.8315,6.3382,13.8004,-8.7320,-3.9672
-3.4374,-3.9348,-5.1813,-1.2053,-6.0712
1.9083,-0.2699,2.6641,2.5918,3.2032
-1.7530,29.7360,0.7227,-9.5260,-4.8424
-8.4955,-0.3237,-0.9034,-2.5591,9.9474
2.3363,3.2039,-4.9019,-4.9698,-0.1702
0.8303,-8.9640,-1.2921,0.0084,-0.7683
-4.1924,-2.8698,-0.5352,0.3621,3.3553
5.5330,-1.5746,-2.1369,2.2844,3.3605
-2.3355,3.9643,4.8795,6.6697,8.5841
-4.0270,0.2094,-0.3387,-0.1279,-2.5761
-7.1273,0.8915,-3.8162,-0.0685,-4.5235
-5.4218,0.9939,0.4802,2.8776,11.1140
0.9506,2.2907,-4.9348,-6.7571,8.1751
